Level	Date and Time	Source	Event ID	Task Category
Information	7/23/2023 7:13:16 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:13:16.542
ProcessGuid: {3f0f5ad4-b40c-64bd-c300-000000003100}
ProcessId: 1852
Image: C:\Windows\System32\whoami.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: whoami - displays logged on user information
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: whoami.exe
CommandLine: ""C:\Windows\system32\whoami.exe""
CurrentDirectory: C:\Users\LittleNewman.JERRY-PC\Documents\
User: JERRY-PC\LittleNewman
LogonGuid: {3f0f5ad4-b406-64bd-62c6-1b0000000000}
LogonId: 0x1BC662
TerminalSessionId: 0
IntegrityLevel: High
Hashes: MD5=E0F37DB23E4F3163159A815610DF8CF2,SHA256=574BC2A2995FE2B1F732CCD39F2D99460ACE980AF29EFDF1EB0D3E888BE7D6F0,IMPHASH=62935820E434AF643547B7F5F5BD0292
ParentProcessGuid: {3f0f5ad4-b406-64bd-c100-000000003100}
ParentProcessId: 4000
ParentImage: C:\Windows\System32\wsmprovhost.exe
ParentCommandLine: C:\Windows\system32\wsmprovhost.exe -Embedding
ParentUser: JERRY-PC\LittleNewman"
Information	7/23/2023 7:13:12 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:13:12.233
ProcessGuid: {3f0f5ad4-b408-64bd-c200-000000003100}
ProcessId: 5188
Image: C:\Windows\System32\SecurityHealth\1.0.2306.10002-0\SecurityHealthHost.exe
FileVersion: 10.0.25873.1001 (WinBuild.160101.0800)
Description: Windows Security Health Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SecurityHealthHost.exe
CommandLine: \\?\C:\Windows\System32\SecurityHealth\1.0.2306.10002-0\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding
CurrentDirectory: C:\Windows\system32\
User: JERRY-PC\Jerry
LogonGuid: {3f0f5ad4-b317-64bd-795a-050000000000}
LogonId: 0x55A79
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=193DC58240D8AC4EC1618FFAE14CAE71,SHA256=8D771C8A91614B85416B3EB328460E80183B38F2DC35C7A26578206AF145F419,IMPHASH=FBC9E5DE00516A75FFF7C4A11857FB1D
ParentProcessGuid: {3f0f5ad4-b311-64bd-0d00-000000003100}
ParentProcessId: 876
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:11 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
RuleName: -
UtcTime: 2023-07-23 23:13:11.915
ProcessGuid: {3f0f5ad4-b401-64bd-be00-000000003100}
ProcessId: 2400
Image: C:\Users\Jerry\AppData\Local\Microsoft\OneDrive\23.127.0618.0001\FileCoAuth.exe
User: JERRY-PC\Jerry"
Information	7/23/2023 7:13:11 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: -
UtcTime: 2023-07-23 23:13:11.047
ProcessGuid: {3f0f5ad4-b406-64bd-c100-000000003100}
ProcessId: 4000
Image: C:\Windows\system32\wsmprovhost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Local\Temp\__PSScriptPolicyTest_21oycspq.d2l.ps1
CreationUtcTime: 2023-07-23 23:13:11.047
User: JERRY-PC\LittleNewman"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:13:10.952
ProcessGuid: {3f0f5ad4-b406-64bd-c100-000000003100}
ProcessId: 4000
Image: C:\Windows\System32\wsmprovhost.exe
FileVersion: 10.0.22621.1485 (WinBuild.160101.0800)
Description: Host process for WinRM plug-ins
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wsmprovhost.exe
CommandLine: C:\Windows\system32\wsmprovhost.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: JERRY-PC\LittleNewman
LogonGuid: {3f0f5ad4-b406-64bd-62c6-1b0000000000}
LogonId: 0x1BC662
TerminalSessionId: 0
IntegrityLevel: High
Hashes: MD5=36DFD6343147B4172539CB023EF56485,SHA256=30C91BE613CB8BF4A882DEB2D3B77C8ABC0C41617178BA3681CFA746DFCED273,IMPHASH=35C50CC7209A454799C998CDE17C6E24
ParentProcessGuid: {3f0f5ad4-b311-64bd-0d00-000000003100}
ParentProcessId: 876
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.862
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\Start Menu
CreationUtcTime: 2023-07-23 23:13:10.862
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{e1ce2e7f-1501-4fd0-86a1-ffdb576a03a7}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{e1ce2e7f-1501-4fd0-86a1-ffdb576a03a7}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{ac97409c-a3b1-4749-98d6-0c0f2b706e65}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{dab84eb1-f074-4829-88b0-203e2cabd018}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{ac97409c-a3b1-4749-98d6-0c0f2b706e65}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{dab84eb1-f074-4829-88b0-203e2cabd018}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{de1777d4-9d78-413d-8fad-72cec333526f}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{de1777d4-9d78-413d-8fad-72cec333526f}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{4bbff736-c246-48c2-9bba-b6287decfaa0}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{4bbff736-c246-48c2-9bba-b6287decfaa0}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{20d298f8-d7cc-4760-879e-933d929f3dd8}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\{20d298f8-d7cc-4760-879e-933d929f3dd8}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\{6d6cb08a-2000-4d38-b15e-57835875da87}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\{6d6cb08a-2000-4d38-b15e-57835875da87}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{ea6c3208-ccfa-4569-89cb-99ceee76f540}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{ea6c3208-ccfa-4569-89cb-99ceee76f540}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{98d4004f-cf1a-4032-b5f3-0f87fc50cae3}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{98d4004f-cf1a-4032-b5f3-0f87fc50cae3}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{89ce444c-4d94-44d5-9f77-ac5f505bed14}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\{89ce444c-4d94-44d5-9f77-ac5f505bed14}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\{6b7d1311-b40d-435a-9689-653cbfb5ea16}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\{6b7d1311-b40d-435a-9689-653cbfb5ea16}.tmp
CreationUtcTime: 2023-07-23 23:13:10.738
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.738
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{efbc4ab4-55c1-4da1-a740-e6a679af97d9}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{efbc4ab4-55c1-4da1-a740-e6a679af97d9}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{86ff313a-0200-4f13-9200-7b6bfa05ca37}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{86ff313a-0200-4f13-9200-7b6bfa05ca37}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{a3037d93-3975-4472-a486-8bb426ed7045}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{784077af-9b1d-415a-a68b-b3d447c24032}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{a3037d93-3975-4472-a486-8bb426ed7045}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\{784077af-9b1d-415a-a68b-b3d447c24032}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\{1a05a880-3481-499a-8efb-fcf9f3e7729e}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\{09ac9e16-0939-49e1-ab43-78164b1d8bce}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\{09ac9e16-0939-49e1-ab43-78164b1d8bce}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.722
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\{1a05a880-3481-499a-8efb-fcf9f3e7729e}.tmp
CreationUtcTime: 2023-07-23 23:13:10.722
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.707
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility
CreationUtcTime: 2023-07-23 23:13:10.707
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.707
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories
CreationUtcTime: 2023-07-23 23:13:10.707
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.707
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance
CreationUtcTime: 2023-07-23 23:13:10.707
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.707
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools
CreationUtcTime: 2023-07-23 23:13:10.707
User: NT AUTHORITY\SYSTEM"
Information	7/23/2023 7:13:10 PM	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: T1023
UtcTime: 2023-07-23 23:13:10.707
ProcessGuid: {3f0f5ad4-b311-64bd-1700-000000003100}
ProcessId: 1140
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Users\LittleNewman.JERRY-PC\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell
CreationUtcTime: 2023-07-23 23:13:10.707
User: NT AUTHORITY\SYSTEM"
