Level,Date and Time,Source,Event ID,Task Category
Information,7/23/2023 7:09:26 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: T1042
EventType: SetValue
UtcTime: 2023-07-23 23:09:26.101
ProcessGuid: {758cb1f7-b325-64bd-8300-000000004200}
ProcessId: 5780
Image: C:\Windows\system32\SecurityHealthService.exe
TargetObject: HKCR\WdMam\Shell\Open\Command\(Default)
Details: C:\Windows\System32\SecurityHealth\1.0.2306.10002-0\SecurityHealthHost.exe Incorrect function. 
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.976
ProcessGuid: {758cb1f7-b325-64bd-8300-000000004200}
ProcessId: 5780
Image: C:\Windows\System32\SecurityHealthService.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows Security Health Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SecurityHealthService.exe
CommandLine: C:\Windows\system32\SecurityHealthService.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=4C07F9B9C7E3397D3E9D634611C9ADCD,SHA256=97B10920C960EDA7336D2A0B2DD6D0FF6EA83E3484DEDB1156E6EFD96B6A1927,IMPHASH=DD53616D3D0B3E462B077A47D02C95B8
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.956
ProcessGuid: {758cb1f7-b325-64bd-8200-000000004200}
ProcessId: 5704
Image: C:\Windows\System32\SecurityHealthSystray.exe
FileVersion: 10.0.22621.608 (WinBuild.160101.0800)
Description: Windows Security notification icon
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SecurityHealthSystray.exe
CommandLine: ""C:\Windows\System32\SecurityHealthSystray.exe"" 
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=9109273FC8711D74B676AC3653D0104F,SHA256=A244EF58012A251C5FCB12B18CF5F18E3C281FE873F0F2B17AA9AD19E5663BB1,IMPHASH=4596ED340B987A02053F76AB442BF380
ParentProcessGuid: {758cb1f7-b31c-64bd-5d00-000000004200}
ParentProcessId: 4132
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: NEWMAN-PC\Newman"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.916
ProcessGuid: {758cb1f7-b325-64bd-8100-000000004200}
ProcessId: 5860
Image: C:\Windows\System32\smartscreen.exe
FileVersion: 10.0.22621.1848 (WinBuild.160101.0800)
Description: Windows Defender SmartScreen
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: smartscreen.exe
CommandLine: C:\Windows\System32\smartscreen.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=8B71524DB6192B9A19671156E27B1826,SHA256=83C9BD1FF0DD424A841CD1B22993E09E16D1339501070613236B0D1F8BFF92BC,IMPHASH=F4AAAB1255C014F6B6E87E40C3441096
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.132
ProcessGuid: {758cb1f7-b325-64bd-7f00-000000004200}
ProcessId: 5820
Image: C:\Windows\System32\sc.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Service Control Manager Configuration Tool
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sc.exe
CommandLine: sc.exe  qc npcap
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=FF2A4319FA5531F0D7B98DBBA9ABBD4A,SHA256=67CBE3A7B9C9B7A2E9FB10A33C1A9A3FD297B6F1598AEA374BD9B5D2DEE352EC,IMPHASH=42DADBD60BBC453DD1773FDC089E19B7
ParentProcessGuid: {758cb1f7-b325-64bd-7e00-000000004200}
ParentProcessId: 6016
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\system32\cmd.exe /c sc.exe qc npcap
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.107
ProcessGuid: {758cb1f7-b325-64bd-7e00-000000004200}
ProcessId: 6016
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\Windows\system32\cmd.exe /c sc.exe qc npcap
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=5A6BE4D2519515241D0C133A26CF62C0,SHA256=423E0E810A69AACEBA0E5670E58AFF898CF0EBFFAB99CCB46EBB3464C3D2FACB,IMPHASH=D73E39DAB3C8B57AA408073D01254964
ParentProcessGuid: {758cb1f7-b313-64bd-1d00-000000004200}
ParentProcessId: 1552
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\SYSTEM32\cmd.exe /c """"C:\Program Files\Npcap\CheckStatus.bat""""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.062
ProcessGuid: {758cb1f7-b325-64bd-7d00-000000004200}
ProcessId: 4788
Image: C:\Windows\System32\find.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Find String (grep) Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: FIND.EXE
CommandLine: find  ""REG_SZ""
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=9C1BF6713581EFA9D53BFF87723488EB,SHA256=403BE24097601A89AFF97E17B4834D06957FA0E395DD9F9C329A3AFDF515875C,IMPHASH=53D01F599FA823367954405BF5F690B3
ParentProcessGuid: {758cb1f7-b324-64bd-7b00-000000004200}
ParentProcessId: 6132
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\system32\cmd.exe /c reg query ""HKLM\Software\WOW6432Node\Npcap"" /ve 2>nul | find ""REG_SZ""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:25.048
ProcessGuid: {758cb1f7-b325-64bd-7c00-000000004200}
ProcessId: 4044
Image: C:\Windows\System32\reg.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Registry Console Tool
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: reg.exe
CommandLine: reg  query ""HKLM\Software\WOW6432Node\Npcap"" /ve  
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=CDB58D0BCABE76AFC60428F364834463,SHA256=411AE446FE37B30C0727888C7FA5E88994A46DAFD41AA5B3B06C9E884549AFDE,IMPHASH=1085BD82B37A225F6D356012D2E69C3D
ParentProcessGuid: {758cb1f7-b324-64bd-7b00-000000004200}
ParentProcessId: 6132
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\system32\cmd.exe /c reg query ""HKLM\Software\WOW6432Node\Npcap"" /ve 2>nul | find ""REG_SZ""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:25 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.991
ProcessGuid: {758cb1f7-b324-64bd-7b00-000000004200}
ProcessId: 6132
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\Windows\system32\cmd.exe /c reg query ""HKLM\Software\WOW6432Node\Npcap"" /ve 2>nul | find ""REG_SZ""
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=5A6BE4D2519515241D0C133A26CF62C0,SHA256=423E0E810A69AACEBA0E5670E58AFF898CF0EBFFAB99CCB46EBB3464C3D2FACB,IMPHASH=D73E39DAB3C8B57AA408073D01254964
ParentProcessGuid: {758cb1f7-b313-64bd-1d00-000000004200}
ParentProcessId: 1552
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\SYSTEM32\cmd.exe /c """"C:\Program Files\Npcap\CheckStatus.bat""""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: EXE
UtcTime: 2023-07-23 23:09:24.839
ProcessGuid: {758cb1f7-b324-64bd-7900-000000004200}
ProcessId: 1616
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe
TargetFilename: C:\Windows\SystemTemp\mpam-fc919414.exe
CreationUtcTime: 2023-07-23 23:09:24.839
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: EXE
UtcTime: 2023-07-23 23:09:24.774
ProcessGuid: {758cb1f7-b324-64bd-7900-000000004200}
ProcessId: 1616
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe
TargetFilename: C:\Windows\SystemTemp\mpam-798d1f03.exe
CreationUtcTime: 2023-07-23 23:09:24.774
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.714
ProcessGuid: {758cb1f7-b324-64bd-7900-000000004200}
ProcessId: 1616
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe
FileVersion: 4.18.23050.5 (b79513656627928b5505482e6c59e640a77adba5)
Description: Microsoft Malware Protection Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpCmdRun.exe
CommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -HttpDownload -RestrictPrivileges
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=94E527812DF3B448E18F5CB7B38E0216,SHA256=B370F2D32704CD1BDEA8F1836F68A3AF72CB9385EB8719DD84BE9A6B3018D17A,IMPHASH=FC22E52F90EC346C7C758AAACF835104
ParentProcessGuid: {758cb1f7-b314-64bd-3500-000000004200}
ParentProcessId: 2932
ParentImage: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe
ParentCommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.286
ProcessGuid: {758cb1f7-b324-64bd-7600-000000004200}
ProcessId: 5704
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe
FileVersion: 4.18.23050.5 (b79513656627928b5505482e6c59e640a77adba5)
Description: Microsoft Malware Protection Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpCmdRun.exe
CommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=94E527812DF3B448E18F5CB7B38E0216,SHA256=B370F2D32704CD1BDEA8F1836F68A3AF72CB9385EB8719DD84BE9A6B3018D17A,IMPHASH=FC22E52F90EC346C7C758AAACF835104
ParentProcessGuid: {758cb1f7-b314-64bd-3500-000000004200}
ParentProcessId: 2932
ParentImage: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe
ParentCommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.197
ProcessGuid: {758cb1f7-b324-64bd-7500-000000004200}
ProcessId: 5568
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\NisSrv.exe
FileVersion: 4.18.23050.5 (b79513656627928b5505482e6c59e640a77adba5)
Description: Microsoft Network Realtime Inspection Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: NisSrv.exe
CommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\NisSrv.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {758cb1f7-b312-64bd-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=6FB7137A6C7BFF3C3456DE16C2BE12B7,SHA256=737E970594A58406663666A7FBD910D517D32028CC5640E83BC06340700DD937,IMPHASH=44FEA025F8F7B50307A7C3942542CE95
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.178
ProcessGuid: {758cb1f7-b324-64bd-7400-000000004200}
ProcessId: 5488
Image: C:\Windows\System32\slui.exe
FileVersion: 10.0.22621.608 (WinBuild.160101.0800)
Description: Windows Activation Client
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: slui.exe
CommandLine: C:\Windows\System32\slui.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=8E53B1367C9585441A4C89E8C9D8B8FA,SHA256=3153281D561D1AAB71FD280AD2BB8A6C61E1D87442175AE25FFBAFF24EBA458D,IMPHASH=6EB4912648D34BED5F53C7ACEF7B44DF
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: T1031,T1050
EventType: SetValue
UtcTime: 2023-07-23 23:09:24.135
ProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ProcessId: 752
Image: C:\Windows\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\WdNisDrv\Start
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.048
ProcessGuid: {758cb1f7-b324-64bd-7200-000000004200}
ProcessId: 4732
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe
FileVersion: 4.18.23050.5 (b79513656627928b5505482e6c59e640a77adba5)
Description: Microsoft Malware Protection Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpCmdRun.exe
CommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=94E527812DF3B448E18F5CB7B38E0216,SHA256=B370F2D32704CD1BDEA8F1836F68A3AF72CB9385EB8719DD84BE9A6B3018D17A,IMPHASH=FC22E52F90EC346C7C758AAACF835104
ParentProcessGuid: {758cb1f7-b314-64bd-3500-000000004200}
ParentProcessId: 2932
ParentImage: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe
ParentCommandLine: ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23050.5-0\MsMpEng.exe""
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:24 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:24.030
ProcessGuid: {758cb1f7-b324-64bd-7100-000000004200}
ProcessId: 5384
Image: C:\Windows\System32\slui.exe
FileVersion: 10.0.22621.608 (WinBuild.160101.0800)
Description: Windows Activation Client
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: slui.exe
CommandLine: ""C:\Windows\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {758cb1f7-b312-64bd-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=8E53B1367C9585441A4C89E8C9D8B8FA,SHA256=3153281D561D1AAB71FD280AD2BB8A6C61E1D87442175AE25FFBAFF24EBA458D,IMPHASH=6EB4912648D34BED5F53C7ACEF7B44DF
ParentProcessGuid: {758cb1f7-b323-64bd-7000-000000004200}
ParentProcessId: 5100
ParentImage: C:\Windows\System32\SppExtComObj.Exe
ParentCommandLine: C:\Windows\system32\SppExtComObj.exe -Embedding
ParentUser: NT AUTHORITY\NETWORK SERVICE"
Information,7/23/2023 7:09:22 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:22.514
ProcessGuid: {758cb1f7-b322-64bd-6e00-000000004200}
ProcessId: 5872
Image: C:\Windows\System32\ctfmon.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: CTF Loader
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CTFMON.EXE
CommandLine: ""ctfmon.exe""
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=4D6ADD8B85F8E33937B8483BF5D040C1,SHA256=7E067B7DA5DA60458B5F7D5A99BC7C7C1F41999CD2559985F09267B1EC2E56EC,IMPHASH=6FD43544FB51C12382CAD7C88F550240
ParentProcessGuid: {758cb1f7-b312-64bd-1700-000000004200}
ParentProcessId: 1176
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:22 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:22.407
ProcessGuid: {758cb1f7-b322-64bd-6d00-000000004200}
ProcessId: 5816
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe KEYROAMING
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=4887A65FD4F6598AF4986CBC1C0E5488,SHA256=82472A84BCBB4009ADD338200F8E853FE4C5EAFE2E2C3A2D711B85BF29B72D54,IMPHASH=1C4E2D9936E4D9F2490B08AAB4D24260
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:22 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:22.347
ProcessGuid: {758cb1f7-b322-64bd-6c00-000000004200}
ProcessId: 5764
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k CameraMonitor
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=8EC922C7A58A8701AB481B7BE9644536,SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B,IMPHASH=76B4BAE80D2C3B08BB062D97BF9CA791
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:22 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:09:22.296
ProcessGuid: {758cb1f7-b322-64bd-6b00-000000004200}
ProcessId: 5748
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k WebThreatDefense -p
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {758cb1f7-b312-64bd-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=8EC922C7A58A8701AB481B7BE9644536,SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B,IMPHASH=76B4BAE80D2C3B08BB062D97BF9CA791
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:22 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2023-07-23 23:09:22.272
ProcessGuid: {758cb1f7-b312-64bd-1100-000000004200}
ProcessId: 848
Image: C:\Windows\system32\LogonUI.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\LastLoggedOnUser
Details: .\Newman
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:20 PM,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2023-07-23 23:09:18.516
ProcessGuid: {758cb1f7-b314-64bd-2b00-000000004200}
ProcessId: 2172
QueryName: NEWMAN-PC
QueryStatus: 0
QueryResults: ::1;
Image: C:\Windows\System32\spoolsv.exe
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:09:20 PM,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2023-07-23 23:09:18.516
ProcessGuid: {758cb1f7-b314-64bd-2b00-000000004200}
ProcessId: 2172
QueryName: NEWMAN-PC
QueryStatus: 0
QueryResults: 10.240.240.5;
Image: C:\Windows\System32\spoolsv.exe
User: NT AUTHORITY\SYSTEM"
